Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T01:00:00+01:00,878086447080,0,1889759672700,1730518179.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,871853342010,0,1889757137700,1730553860.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,867654413950,0,1889759761000,1730589351.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,862320200420,0,1889761330300,1730638807,135004160,3246344634400
1970-01-01T01:00:00+01:00,859958854390,0,1889761152500,1730681237.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,855885221460,0,1889759887000,1730699264,135004160,3246344634400
1970-01-01T01:00:00+01:00,851616346050,0,1889752778800,1730699653.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,845093840730,0,1889749620800,1730709901.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,838139059490,0,1889748990300,1730722148.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,830673950280,0,1889760805000,1730738782.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,824006519580,0,1889763401100,1730770341.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,817091896460,0,1889768651500,1730817544.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,809500220160,0,1889762864700,1730905346,135004160,3246344634400
1970-01-01T01:00:00+01:00,799202750050,0,1889765302700,1730936627.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,786020746060,0,1889766288100,1730974523.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,753524353150,0,1889766917900,1731028770.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,442306442920,0,1889839276000,1731055611.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,481986307050,0,1889844126500,1731078701.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,393426019710,0,1889845378500,1731140489.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,418790297850,0,1889846977600,1731232120.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,419775717160,0,1889847682400,1731314991.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,443695740350,0,1889848934900,1731351289.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,387229430870,0,1889850507400,1731436445.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,376912237250,0,1889852037000,1731656986.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,372504862700,0,1889853206600,1732355776.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,374250287100,0,1954820996300,1752902180.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,378929737580,0,2106368955600,1784772407.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,378931752710,0,2106368987400,1784824938.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,378941601650,0,2106368179400,1784862437.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,378955300360,0,2106374485000,1784904261.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,378916095800,0,2106316878000,1784958206,135004160,3246344634400
1970-01-01T01:00:00+01:00,378983756180,0,2106307260100,1785015918.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,378958849930,0,2106300131600,1785033625.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,378992978730,0,2106289544400,1785051897.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,378966619140,0,2106287983800,1785067724.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,378967368680,0,2106288235700,1785103368.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,378963096510,0,2106290271700,1785164849.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,378980148870,0,2106291099000,1785214177.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,378978191680,0,2106291453700,1785267150.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,378977118000,0,2106263184700,1785298804.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,378961195040,0,2106262255200,1785350918.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,379017669100,0,2108572841400,1791575674.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,381049030690,0,2182345786400,2160486723.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,378893083210,0,2114461810700,2227881705.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,379208843530,0,2123090923000,2228144562.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,379421836680,0,2131680207600,2228365848.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,379681583310,0,2140260408400,2228628250.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,379932814060,0,2148862566600,2228882858,135004160,3246344634400
1970-01-01T01:00:00+01:00,380172597970,0,2157371888800,2229123100.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,380432918070,0,2165868851000,2229372301.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,380671719640,0,2174319109700,2229612638.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,380999386040,0,2182770801000,2229892968.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,381220420600,0,2191180950500,2230114832.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,381485914300,0,2199621419500,2230350340.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,381748365610,0,2207919659000,2230591504.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,382046360760,0,2216105724100,2230895124.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,382012888580,0,2222638898900,2231203336.2,135262633.98,3246344634400
1970-01-01T01:00:00+01:00,382384960720,0,2230743528400,2231524438,135266304,3246344634400
1970-01-01T01:00:00+01:00,382481362870,0,2236365623000,2231323762.7,135524253.7,3246344634400
1970-01-01T01:00:00+01:00,382698156730,0,2243611684500,2231522873.3,135528448,3246344634400
1970-01-01T01:00:00+01:00,382910018110,0,2250193018000,2231608725.5,135528448,3246344634400
1970-01-01T01:00:00+01:00,383125654680,0,2258238867200,2231909204,135528448,3246344634400
1970-01-01T01:00:00+01:00,383373959450,0,2264708113000,2232186880,135528448,3246344634400
1970-01-01T01:00:00+01:00,383594223960,0,2272334476500,2232503435.3,135574585.34,3246344634400
1970-01-01T01:00:00+01:00,383746041010,0,2277200688600,2232652505.1,135790592,3246344634400
1970-01-01T01:00:00+01:00,384025015050,0,2284995974000,2232849174.5,135790592,3246344634400
1970-01-01T01:00:00+01:00,384175480090,0,2290402740900,2233022763,135790592,3246344634400
1970-01-01T01:00:00+01:00,384351618740,0,2296857903200,2233129029.6,135852720.13,3246344634400
1970-01-01T01:00:00+01:00,384531369850,0,2303241403800,2233196318.7,136052736,3246344634400
1970-01-01T01:00:00+01:00,384800345580,0,2310712288900,2233401454.6,136052736,3246344634400
1970-01-01T01:00:00+01:00,384913514100,0,2315486266700,2232952455.2,136102543.36,3246344634400
1970-01-01T01:00:00+01:00,385070861980,0,2320216085500,2232680378.4,136314880,3246344634400
1970-01-01T01:00:00+01:00,385276507660,0,2326631934900,2232827007,136314880,3246344634400
1970-01-01T01:00:00+01:00,385504683250,0,2333648663300,2233110278.1,136314880,3246344634400
1970-01-01T01:00:00+01:00,385683331250,0,2339544415100,2233102241.8,136314880,3246344634400
1970-01-01T01:00:00+01:00,385899327990,0,2345951568300,2233299783.7,136314880,3246344634400
