version,seconds,cpu,processes,mem_used_mb,memused_percent
v1,2994.202,2.48,49,2979.98,0.02
v1,2994.79,2.94,49,3159.58,0.02
v1,2995.379,2.52,49,2809.92,0.02
v1,2995.968,2.8,49,3155.34,0.02
v1,2996.556,3.24,49,3153.73,0.02
v1,2997.145,3.48,49,3155.93,0.02
v1,2997.733,2.66,49,2806.48,0.02
v1,2998.321,2.48,49,2973.82,0.02
v1,2998.91,3.24,49,2796.7,0.02
v1,2999.497,3.16,49,3147.3,0.02
v1,3000.086,2.86,49,2974.55,0.02
v1,3000.674,3.1,49,3145.52,0.02
v1,3001.264,3.02,49,3155.04,0.02
v1,3001.853,3.1,49,3160.83,0.02
v1,3002.441,2.92,43,2803.67,0.02
v1,3003.03,2.56,49,2973.6,0.02
v1,3003.619,2.58,49,2977.61,0.02
v1,3004.207,2.98,49,2983.44,0.02
v1,3004.795,3.26,49,2803.0,0.02
v1,3005.383,2.82,49,3150.71,0.02
v1,3005.973,2.76,49,3151.42,0.02
v1,3006.561,2.76,49,3163.32,0.02
v1,3007.149,2.82,49,2987.52,0.02
v1,3007.737,2.8,49,2806.19,0.02
v1,3008.324,2.54,49,2983.75,0.02
v1,3008.913,2.2,49,3152.85,0.02
v1,3009.5,2.3,49,3153.21,0.02
v1,3010.088,2.48,49,2981.37,0.02
v1,3010.675,2.3,47,2628.9,0.02
v1,3011.262,2.4,49,3147.75,0.02
v1,3011.851,2.12,49,2796.31,0.02
v1,3012.439,2.74,49,3142.06,0.02
v1,3013.027,2.48,49,2974.78,0.02
v1,3013.615,2.66,49,2793.03,0.02
v1,3014.203,2.96,49,3146.76,0.02
v1,3014.79,2.56,49,2989.19,0.02
v1,3015.377,2.78,49,2977.43,0.02
v1,3015.965,3.26,49,3148.25,0.02
v1,3016.552,2.92,49,3150.91,0.02
v1,3017.14,2.98,49,3157.12,0.02
v1,3017.728,2.84,49,2987.82,0.02
v1,3018.318,3.14,49,3164.02,0.02
v1,3018.905,3.5,49,3169.39,0.02
v1,3019.493,3.22,49,3162.05,0.02
v1,3020.081,2.72,49,3160.81,0.02
v1,3020.668,2.3,49,3162.37,0.02
v1,3021.254,2.36,49,2816.59,0.02
v1,3021.842,2.76,49,3162.48,0.02
v1,3022.431,3.36,49,3167.19,0.02
v1,3023.018,2.76,49,2991.19,0.02
v1,3023.606,2.86,49,3164.51,0.02
v1,3024.194,2.5,49,2820.56,0.02
v1,3024.782,2.96,49,3162.53,0.02
v1,3025.369,2.68,49,2833.77,0.02
v1,3025.978,2.5,49,2980.51,0.02
v1,3026.586,2.84,49,3157.17,0.02
v1,3027.195,3.06,49,3163.37,0.02
v1,3027.803,2.46,49,2639.04,0.02
v1,3028.411,2.84,49,3158.19,0.02
v1,3029.021,2.72,49,3154.01,0.02
v1,3029.629,2.54,49,2808.88,0.02
v1,3030.237,2.66,49,3152.5,0.02
v1,3030.811,2.7,49,3153.78,0.02
v1,3031.386,2.4,49,2803.51,0.02
v1,3031.96,2.94,49,3153.78,0.02
v1,3032.535,2.82,49,2979.95,0.02
v1,3033.109,3.28,49,3148.75,0.02
v1,3033.685,2.34,49,3158.83,0.02
v1,3034.258,3.14,49,3161.67,0.02
v1,3034.834,3.02,49,3161.89,0.02
v1,3035.408,3.12,49,2987.11,0.02
v1,3035.983,3.34,49,3160.34,0.02
v1,3036.558,2.82,49,3161.95,0.02
v1,3037.134,2.7,49,2990.41,0.02
v1,3037.709,2.68,49,3165.95,0.02
v1,3038.284,2.38,49,2983.44,0.02
v1,3038.86,2.78,49,3153.79,0.02
v1,3039.434,2.8,49,3154.05,0.02
v1,3040.01,2.54,49,3158.75,0.02
v1,3040.584,2.92,49,3158.8,0.02
v1,3041.16,3.34,49,3157.85,0.02
v1,3041.734,2.52,49,3154.24,0.02
v1,3042.308,2.22,49,3160.99,0.02
v1,3042.885,2.58,49,2812.42,0.02
v1,3043.461,3.0,49,3153.5,0.02
v1,3044.037,2.7,49,2987.78,0.02
v1,3044.612,2.78,49,3157.86,0.02
v1,3045.188,2.82,47,2990.62,0.02
v1,3045.762,2.52,49,2979.85,0.02
v1,3046.349,2.96,49,2812.03,0.02
v1,3046.936,3.14,49,2982.3,0.02
v1,3047.525,2.98,49,2809.41,0.02
v1,3048.111,2.82,49,3147.74,0.02
v1,3048.7,3.16,49,2989.6,0.02
v1,3049.287,3.0,49,3137.66,0.02
v1,3049.873,2.38,49,2964.93,0.02
v1,3050.459,2.46,49,3143.53,0.02
v1,3051.046,2.56,49,3157.2,0.02
v1,3051.634,2.84,49,3150.27,0.02
v1,3052.222,2.56,49,3150.77,0.02
v1,3052.81,2.34,49,3154.15,0.02
v1,3053.397,2.2,49,2978.08,0.02
v1,3053.984,2.28,47,2980.86,0.02
v1,3054.569,2.98,49,3158.67,0.02
v1,3055.158,2.86,49,2983.16,0.02
v1,3055.747,2.54,49,2989.83,0.02
v1,3056.335,3.06,49,2989.15,0.02
v1,3056.926,2.54,49,2987.58,0.02
v1,3057.515,2.66,49,2979.41,0.02
v1,3058.102,2.8,49,2987.38,0.02
v1,3058.689,3.14,49,2984.12,0.02
v1,3059.276,3.2,49,2806.19,0.02
v1,3059.864,2.88,49,3157.06,0.02
v1,3060.453,2.68,49,3147.49,0.02
v1,3061.039,2.24,46,2979.82,0.02
v1,3061.627,3.18,49,2974.46,0.02
v1,3062.216,3.08,49,2980.64,0.02
v1,3062.805,3.0,49,2974.8,0.02
v1,3063.392,2.76,49,2973.2,0.02
v1,3063.981,2.68,49,3154.42,0.02
v1,3064.568,3.02,46,2979.11,0.02
v1,3065.156,2.84,49,3146.76,0.02
v1,3065.742,2.9,49,2981.66,0.02
v1,3066.331,2.96,49,2983.58,0.02
v1,3066.919,2.58,49,3186.48,0.02
v1,3067.505,3.28,49,3161.51,0.02
v1,3068.093,2.74,49,2987.84,0.02
v1,3068.68,2.46,49,2813.28,0.02
v1,3069.268,3.24,49,3000.54,0.02
v1,3069.853,3.56,49,3153.42,0.02
v1,3070.442,2.6,49,2976.13,0.02
v1,3071.029,2.72,49,2990.24,0.02
v1,3071.616,2.56,49,2982.94,0.02
v1,3072.205,2.68,49,3175.93,0.02
v1,3072.792,2.72,49,2977.56,0.02
v1,3073.38,3.24,49,3158.99,0.02
v1,3073.972,3.38,49,2995.99,0.02
v1,3074.562,2.88,49,3155.6,0.02
v1,3075.15,2.66,49,3159.84,0.02
v1,3075.739,2.4,49,3154.49,0.02
v1,3076.328,2.64,49,3159.64,0.02
v1,3076.915,2.72,49,3171.16,0.02
v1,3077.502,3.34,49,3169.49,0.02
v1,3078.089,2.66,49,3167.05,0.02
v1,3078.676,3.0,49,2822.53,0.02
v1,3079.264,3.5,49,3168.29,0.02
v1,3079.852,3.36,49,2990.08,0.02
v1,3080.44,2.96,49,2996.73,0.02
v1,3081.027,3.08,49,3171.31,0.02
v1,3081.616,2.88,49,2988.58,0.02
v1,3082.205,2.82,49,2986.07,0.02
v1,3082.792,3.02,49,2812.38,0.02
v1,3083.38,2.92,49,2982.02,0.02
v1,3083.969,3.1,49,2976.83,0.02
v1,3084.556,2.56,49,2808.34,0.02
v1,3085.144,2.54,49,3005.27,0.02
v1,3085.732,2.94,49,3148.43,0.02
v1,3086.324,2.3,49,3151.15,0.02
v1,3086.914,2.24,49,3001.25,0.02
v1,3087.5,2.48,49,3174.63,0.02
v1,3088.089,2.12,49,3172.61,0.02
v1,3088.676,2.66,49,2999.98,0.02
v1,3089.264,3.0,49,2998.78,0.02
v1,3089.851,2.94,49,3176.3,0.02
v1,3090.442,3.14,49,3000.84,0.02
v1,3091.031,2.54,49,3171.79,0.02
v1,3091.617,3.04,49,3174.66,0.02
v1,3092.203,2.98,49,3008.71,0.02
v1,3092.789,2.9,49,3187.28,0.02
v1,3093.377,3.14,47,3000.4,0.02
v1,3093.952,2.84,49,3174.67,0.02
v1,3094.527,2.58,49,2831.54,0.02
v1,3095.104,3.02,49,2842.94,0.02
v1,3095.681,3.28,49,3180.05,0.02
v1,3096.256,2.36,49,3180.88,0.02
v1,3096.83,2.88,49,3195.65,0.02
v1,3097.405,2.72,49,3193.92,0.02
v1,3097.983,2.58,49,3193.58,0.02
v1,3098.559,2.14,48,2833.74,0.02
v1,3099.136,2.4,49,2821.28,0.02
v1,3099.713,2.64,49,2985.37,0.02
v1,3100.289,2.7,49,3169.19,0.02
v1,3100.865,2.5,49,2984.85,0.02
v1,3101.439,2.7,49,3163.38,0.02
v1,3102.013,2.32,49,2978.77,0.02
v1,3102.587,2.62,47,2975.44,0.02
v1,3103.157,2.4,49,2982.97,0.02
v1,3103.734,2.8,49,3159.68,0.02
v1,3104.309,2.8,46,2996.1,0.02
v1,3104.885,2.72,49,3157.73,0.02
v1,3105.459,2.66,49,3157.46,0.02
v1,3106.033,3.0,49,3166.11,0.02
v1,3106.608,2.4,49,2816.83,0.02
v1,3107.196,3.2,49,3168.55,0.02
v1,3107.784,3.98,49,3170.52,0.02
v1,3108.373,3.1,47,2989.92,0.02
v1,3108.964,2.56,49,2983.11,0.02
v1,3109.552,3.34,49,2996.38,0.02
v1,3110.142,2.68,49,3165.79,0.02
v1,3110.732,2.48,49,3157.92,0.02
v1,3111.319,2.46,49,2991.51,0.02
v1,3111.906,2.28,49,3162.69,0.02
v1,3112.495,2.6,46,2984.43,0.02
v1,3113.08,2.64,49,2991.8,0.02
v1,3113.669,2.88,49,3169.85,0.02
v1,3114.258,2.56,46,2665.37,0.02
v1,3114.849,2.9,49,3008.23,0.02
v1,3115.438,2.42,49,2983.99,0.02
v1,3116.028,2.56,49,2986.45,0.02
v1,3116.616,2.56,49,2990.51,0.02
v1,3117.205,2.88,49,2988.03,0.02
v1,3117.792,2.62,49,2972.64,0.02
v1,3118.38,2.68,46,2809.12,0.02
v1,3118.974,2.76,49,3155.11,0.02
v1,3119.562,3.26,49,3162.96,0.02
v1,3120.15,2.92,49,2809.63,0.02
v1,3120.741,2.88,46,2988.33,0.02
v1,3121.328,2.48,49,2984.27,0.02
v1,3121.918,2.74,49,3155.44,0.02
v1,3122.506,2.92,49,3159.52,0.02
v1,3123.095,3.32,49,3175.06,0.02
v1,3123.684,2.86,49,3174.15,0.02
v1,3124.272,2.88,49,3173.99,0.02
v1,3124.861,3.14,49,3177.9,0.02
v1,3125.449,2.84,49,3173.93,0.02
v1,3126.037,2.44,49,2826.75,0.02
v1,3126.624,2.92,49,3176.59,0.02
v1,3127.214,3.5,49,3172.02,0.02
v1,3127.802,2.94,49,3002.5,0.02
v1,3128.39,3.06,49,3180.54,0.02
v1,3128.98,3.0,49,3176.35,0.02
v1,3129.568,2.72,49,3178.39,0.02
v1,3130.158,2.7,49,2817.22,0.02
v1,3130.746,2.74,49,2993.61,0.02
v1,3131.334,3.02,49,2818.52,0.02
v1,3131.922,2.92,49,3165.59,0.02
v1,3132.51,2.92,49,2983.39,0.02
v1,3133.098,3.26,49,3149.77,0.02
v1,3133.686,3.34,46,2969.48,0.02
v1,3134.275,2.92,46,2984.11,0.02
v1,3134.866,3.0,49,2970.98,0.02
v1,3135.454,2.52,49,2797.25,0.02
v1,3136.044,2.34,49,2978.9,0.02
v1,3136.632,2.6,49,2991.08,0.02
v1,3137.221,2.72,49,3147.2,0.02
v1,3137.809,3.22,49,3154.76,0.02
v1,3138.397,2.68,49,3153.35,0.02
v1,3138.986,2.64,49,3168.7,0.02
v1,3139.575,2.38,49,2812.38,0.02
v1,3140.164,2.46,49,3169.18,0.02
v1,3140.752,2.42,49,3164.56,0.02
v1,3141.34,2.56,49,3164.45,0.02
v1,3141.927,3.08,49,3167.87,0.02
v1,3142.516,2.76,49,3002.33,0.02
v1,3143.105,2.54,49,3000.54,0.02
v1,3143.693,2.92,49,3180.73,0.02
v1,3144.282,3.42,49,3210.13,0.02
v1,3144.872,3.04,49,3005.37,0.02
v1,3145.462,2.86,49,2997.94,0.02
v1,3146.049,2.7,49,3166.81,0.02
v1,3146.637,2.32,49,2992.91,0.02
v1,3147.226,2.6,49,3162.26,0.02
v1,3147.815,2.24,49,2813.94,0.02
v1,3148.407,2.5,49,3159.53,0.02
v1,3148.995,2.62,49,3162.37,0.02
v1,3149.583,2.66,49,3169.42,0.02
v1,3150.173,2.82,49,3165.9,0.02
v1,3150.763,2.9,49,2832.89,0.02
v1,3151.351,2.7,46,2821.18,0.02
v1,3151.939,2.98,49,3169.19,0.02
v1,3152.527,2.68,49,2989.94,0.02
v1,3153.115,2.26,49,2991.05,0.02
v1,3153.704,3.0,49,3163.8,0.02
v1,3154.293,2.62,49,3169.39,0.02
v1,3154.882,2.46,49,2997.24,0.02
v1,3155.471,2.26,49,2819.19,0.02
v1,3156.06,2.62,49,2987.93,0.02
v1,3156.648,2.22,49,2630.03,0.02
v1,3157.236,3.26,49,3160.2,0.02
v1,3157.822,3.02,49,3151.98,0.02
v1,3158.409,2.58,49,2978.03,0.02
v1,3158.996,2.4,49,2982.06,0.02
v1,3159.586,2.5,49,2978.27,0.02
v1,3160.175,2.64,49,2991.2,0.02
v1,3160.767,2.8,49,2988.37,0.02
v1,3161.355,2.66,49,2985.64,0.02
v1,3161.943,2.44,49,3153.09,0.02
v1,3162.53,2.58,47,2834.73,0.02
v1,3163.118,3.0,49,3183.96,0.02
v1,3163.707,2.86,49,3159.15,0.02
v1,3164.295,2.64,49,2978.25,0.02
v1,3164.883,2.56,49,2977.84,0.02
v1,3165.475,2.78,49,3149.54,0.02
v1,3166.064,3.04,49,2993.77,0.02
v1,3166.651,2.88,49,2975.58,0.02
v1,3167.24,2.54,49,3156.91,0.02
v1,3167.828,2.7,49,3156.62,0.02
v1,3168.415,3.2,49,2986.37,0.02
v1,3169.003,3.86,49,3173.43,0.02
v1,3169.591,4.14,49,3176.62,0.02
v1,3170.179,3.98,49,3168.7,0.02
v1,3170.769,2.64,49,2991.82,0.02
v1,3171.357,3.0,49,3169.23,0.02
v1,3171.945,2.34,49,2825.65,0.02
v1,3172.532,2.48,49,2818.08,0.02
v1,3173.12,2.48,49,2988.01,0.02
v1,3173.708,3.06,49,3162.35,0.02
v1,3174.295,2.7,49,3159.71,0.02
v1,3174.884,2.46,49,2985.87,0.02
v1,3175.473,2.46,49,2984.96,0.02
v1,3176.062,2.66,49,2817.55,0.02
v1,3176.649,2.62,49,2982.64,0.02
v1,3177.236,2.94,49,2984.28,0.02
v1,3177.827,2.68,49,3156.77,0.02
v1,3178.415,2.92,49,3162.79,0.02
v1,3179.004,2.5,49,3162.89,0.02
v1,3179.592,2.7,49,2983.79,0.02
v1,3180.177,3.26,49,3152.2,0.02
v1,3180.766,2.34,49,2635.15,0.02
v1,3181.353,3.02,49,2982.06,0.02
v1,3181.941,3.08,49,2989.56,0.02
v1,3182.531,3.74,49,3169.87,0.02
v1,3183.119,3.88,49,3001.65,0.02
v1,3183.707,3.94,49,2985.76,0.02
v1,3184.296,3.92,49,3179.65,0.02
v1,3184.885,2.94,49,3162.39,0.02
v1,3185.474,2.38,49,2809.29,0.02
v1,3186.064,2.5,49,3160.68,0.02
v1,3186.651,2.8,49,3159.02,0.02
v1,3187.239,2.7,49,2982.85,0.02
v1,3187.827,2.96,49,3164.78,0.02
v1,3188.416,3.54,49,3170.49,0.02
v1,3189.003,3.4,49,3002.14,0.02
v1,3189.59,4.26,49,3179.4,0.02
v1,3190.182,4.0,46,2485.22,0.02
v1,3190.772,4.86,49,3153.77,0.02
v1,3191.361,3.22,49,2813.86,0.02
v1,3191.948,2.64,49,2984.72,0.02
v1,3192.534,2.34,46,2983.47,0.02
v1,3193.124,2.0,49,2800.31,0.02
v1,3193.709,2.84,49,3153.22,0.02
v1,3194.297,3.14,49,3149.29,0.02
v1,3194.885,2.88,49,3150.34,0.02
v1,3195.475,2.58,49,2979.89,0.02
v1,3196.063,2.92,49,3158.5,0.02
v1,3196.652,2.4,49,2985.25,0.02
v1,3197.241,2.9,49,3162.79,0.02
v1,3197.832,2.8,49,2990.87,0.02
v1,3198.422,3.0,49,3156.67,0.02
v1,3199.01,2.94,49,3164.1,0.02
v1,3199.6,2.4,49,2986.77,0.02
v1,3200.189,2.8,49,3163.47,0.02
v1,3200.776,2.36,49,2988.64,0.02
v1,3201.362,2.82,49,3156.96,0.02
v1,3201.949,2.3,49,2995.63,0.02
v1,3202.54,2.42,49,2987.97,0.02
v1,3203.129,2.84,49,2980.87,0.02
v1,3203.718,2.54,46,2984.66,0.02
v1,3204.308,2.4,49,2981.01,0.02
v1,3204.896,2.72,49,2978.04,0.02
v1,3205.485,2.92,49,2976.42,0.02
v1,3206.075,2.82,49,3153.04,0.02
v1,3206.665,3.06,49,3180.74,0.02
v1,3207.253,2.66,49,2978.53,0.02
v1,3207.842,2.92,49,3150.31,0.02
v1,3208.432,2.74,49,2974.75,0.02
v1,3209.021,2.74,49,2807.13,0.02
v1,3209.611,2.72,49,3137.46,0.02
v1,3210.197,2.7,49,2978.03,0.02
v1,3210.787,2.28,46,2798.88,0.02
v1,3211.376,2.82,49,2976.37,0.02
v1,3211.966,3.32,46,2802.07,0.02
v1,3212.555,2.88,49,3143.61,0.02
v1,3213.144,2.7,49,3147.89,0.02
v1,3213.732,3.08,49,3174.19,0.02
v1,3214.322,2.88,49,2999.26,0.02
v1,3214.912,2.54,49,2974.59,0.02
v1,3215.501,2.7,49,3147.48,0.02
v1,3216.089,2.6,49,3147.25,0.02
v1,3216.68,2.62,49,2981.09,0.02
v1,3217.269,2.92,49,2979.71,0.02
v1,3217.858,2.88,49,3153.42,0.02
v1,3218.447,2.28,49,3156.95,0.02
v1,3219.036,2.1,49,2637.09,0.02
v1,3219.623,2.42,49,2972.84,0.02
v1,3220.212,2.78,49,2975.56,0.02
v1,3220.801,2.94,49,2976.84,0.02
v1,3221.388,3.0,49,3149.6,0.02
v1,3221.977,2.2,49,2974.51,0.02
v1,3222.566,2.32,49,2971.0,0.02
v1,3223.158,2.9,49,2797.69,0.02
v1,3223.747,2.66,49,2806.02,0.02
v1,3224.335,2.96,49,3148.72,0.02
v1,3224.923,3.0,49,3151.37,0.02
v1,3225.512,2.84,49,3154.34,0.02
v1,3226.102,2.4,49,3151.27,0.02
v1,3226.69,3.1,49,3175.42,0.02
v1,3227.28,2.48,49,3157.37,0.02
v1,3227.869,2.9,49,2988.23,0.02
v1,3228.458,3.08,49,2820.1,0.02
v1,3229.047,3.34,49,3167.64,0.02
v1,3229.636,3.48,49,3161.76,0.02
v1,3230.225,3.08,49,2840.32,0.02
v1,3230.812,2.52,49,2987.25,0.02
v1,3231.401,2.64,49,2985.95,0.02
v1,3231.992,2.9,49,2981.79,0.02
v1,3232.582,2.86,49,3150.86,0.02
v1,3233.171,2.66,49,3156.59,0.02
v1,3233.76,2.54,49,2989.75,0.02
v1,3234.349,2.64,49,2979.53,0.02
v1,3234.937,3.04,49,2984.81,0.02
v1,3235.526,2.74,49,2800.63,0.02
v1,3236.114,2.36,49,2807.81,0.02
v1,3236.702,2.4,49,2971.34,0.02
v1,3237.292,2.44,49,2971.99,0.02
v1,3237.88,2.76,49,3149.12,0.02
v1,3238.469,2.4,49,3146.47,0.02
v1,3239.059,2.76,49,3146.98,0.02
v1,3239.648,2.46,49,2633.07,0.02
v1,3240.23,2.62,49,3143.88,0.02
v1,3240.812,3.02,49,3155.69,0.02
v1,3241.395,2.68,47,2987.63,0.02
v1,3241.977,2.76,49,3157.03,0.02
v1,3242.552,2.2,45,2800.44,0.02
v1,3243.129,2.4,49,3148.53,0.02
v1,3243.716,3.12,49,2980.96,0.02
v1,3244.302,2.84,49,2981.06,0.02
v1,3244.891,2.4,49,2801.3,0.02
v1,3245.477,2.6,49,2804.46,0.02
v1,3246.063,2.74,49,2978.68,0.02
v1,3246.65,2.66,49,3153.4,0.02
v1,3247.237,2.46,49,3151.07,0.02
v1,3247.825,2.7,49,3154.93,0.02
v1,3248.412,2.94,49,3155.27,0.02
v1,3249.0,2.72,49,2989.1,0.02
v1,3249.588,3.38,49,3160.56,0.02
v1,3250.176,3.02,49,3153.79,0.02
v1,3250.765,2.54,49,3151.86,0.02
v1,3251.353,2.56,49,2981.44,0.02
v1,3251.941,2.74,49,2980.01,0.02
v1,3252.525,2.74,49,3154.36,0.02
v1,3253.105,3.04,48,2818.42,0.02
v1,3253.692,2.62,49,2975.13,0.02
v1,3254.275,2.72,49,2986.48,0.02
v1,3254.858,2.28,47,2636.64,0.02
v1,3255.445,3.12,49,3163.53,0.02
v1,3256.027,3.68,49,2992.32,0.02
v1,3256.611,2.84,49,2990.75,0.02
v1,3257.185,2.36,49,3162.6,0.02
v1,3257.761,2.36,49,3161.97,0.02
v1,3258.338,2.82,49,2990.19,0.02
v1,3258.913,2.82,49,3160.18,0.02
v1,3259.488,2.96,49,3165.76,0.02
v1,3260.063,2.9,49,3165.2,0.02
v1,3260.639,2.52,49,2990.72,0.02
v1,3261.215,2.48,49,2983.98,0.02
v1,3261.789,2.84,49,3160.01,0.02
v1,3262.364,3.34,49,3161.92,0.02
v1,3262.939,2.96,49,3165.79,0.02
v1,3263.515,3.24,49,3167.66,0.02
v1,3264.09,2.8,49,3159.71,0.02
v1,3264.665,2.64,49,3163.88,0.02
v1,3265.241,2.64,49,3164.85,0.02
v1,3265.818,2.74,49,2988.67,0.02
v1,3266.394,2.66,49,3165.97,0.02
v1,3266.969,2.44,48,2998.67,0.02
v1,3267.543,2.44,49,2991.29,0.02
v1,3268.12,2.54,49,2994.32,0.02
v1,3268.696,2.7,49,3172.16,0.02
v1,3269.272,2.88,49,3174.01,0.02
v1,3269.848,2.78,49,2819.24,0.02
v1,3270.424,2.5,49,2819.51,0.02
v1,3271.0,2.64,49,2807.91,0.02
v1,3271.574,3.5,49,3159.36,0.02
v1,3272.149,3.4,49,3155.04,0.02
v1,3272.726,2.98,49,2813.35,0.02
v1,3273.298,3.0,49,3168.31,0.02
v1,3273.875,3.64,49,3179.79,0.02
v1,3274.451,2.88,48,2818.22,0.02
v1,3275.024,3.46,49,3173.33,0.02
v1,3275.602,3.16,49,3192.48,0.02
v1,3276.19,3.38,49,3160.99,0.02
v1,3276.778,3.16,49,2992.94,0.02
v1,3277.367,2.64,49,3166.69,0.02
v1,3277.955,2.52,49,2650.19,0.02
v1,3278.544,2.88,49,3164.99,0.02
v1,3279.13,2.92,49,3166.99,0.02
v1,3279.718,2.82,49,2997.14,0.02
v1,3280.306,3.0,49,2986.47,0.02
v1,3280.895,2.58,49,2988.13,0.02
v1,3281.485,2.84,49,3158.85,0.02
v1,3282.073,2.74,49,3171.9,0.02
v1,3282.662,3.04,49,3176.17,0.02
v1,3283.249,2.88,49,3162.45,0.02
v1,3283.837,2.6,49,3164.94,0.02
v1,3284.424,2.66,49,3167.09,0.02
v1,3285.013,2.66,49,3165.85,0.02
v1,3285.601,2.46,49,2990.13,0.02
v1,3286.188,2.72,49,2988.19,0.02
v1,3286.775,2.36,49,2812.49,0.02
v1,3287.362,3.78,49,3171.51,0.02
v1,3287.95,3.4,49,3166.9,0.02
v1,3288.539,3.02,49,2990.55,0.02
v1,3289.128,2.68,49,2989.86,0.02
v1,3289.717,2.66,49,2990.86,0.02
v1,3290.306,2.4,49,2992.52,0.02
v1,3290.895,2.76,49,3164.77,0.02
v1,3291.485,3.04,49,3170.22,0.02
v1,3292.073,2.76,49,3161.2,0.02
v1,3292.665,2.86,49,3171.0,0.02
v1,3293.252,2.78,49,2998.91,0.02
v1,3293.84,2.74,48,2998.43,0.02
v1,3294.427,2.28,49,3169.89,0.02
v1,3295.015,2.88,49,3179.18,0.02
v1,3295.606,2.98,49,3178.14,0.02
v1,3296.192,2.38,46,2478.06,0.02
v1,3296.779,2.98,49,3187.96,0.02
v1,3297.368,2.98,49,3160.07,0.02
v1,3297.957,2.62,49,3168.06,0.02
v1,3298.544,2.9,49,2822.38,0.02
v1,3299.132,2.6,49,3157.24,0.02
v1,3299.72,2.46,49,3159.39,0.02
v1,3300.308,2.52,49,2812.15,0.02
v1,3300.896,2.58,49,2991.18,0.02
v1,3301.486,2.66,49,3163.51,0.02
v1,3302.074,2.42,49,2813.8,0.02
v1,3302.661,2.92,49,2992.73,0.02
v1,3303.25,2.74,49,3155.57,0.02
v1,3303.84,2.72,49,3010.26,0.02
v1,3304.429,3.08,49,3165.58,0.02
v1,3305.016,2.78,49,2995.59,0.02
v1,3305.605,2.6,49,2819.14,0.02
v1,3306.191,3.16,49,3163.85,0.02
v1,3306.78,3.24,49,3172.46,0.02
v1,3307.368,3.06,49,3178.14,0.02
v1,3307.958,2.9,49,3168.49,0.02
v1,3308.546,3.12,49,3165.88,0.02
v1,3309.136,2.9,49,3168.05,0.02
v1,3309.725,2.8,49,3183.71,0.02
v1,3310.314,3.02,49,3162.15,0.02
v1,3310.9,2.64,49,2999.62,0.02
v1,3311.49,2.2,49,2996.01,0.02
v1,3312.076,2.8,49,2997.02,0.02
v1,3312.665,3.08,48,2818.04,0.02
v1,3313.253,3.16,49,3155.04,0.02
v1,3313.841,2.56,49,2988.43,0.02
v1,3314.43,2.3,49,2984.89,0.02
v1,3315.017,2.52,49,3164.96,0.02
v1,3315.605,2.68,49,3162.04,0.02
v1,3316.195,2.76,49,3160.38,0.02
v1,3316.785,3.38,49,3173.97,0.02
v1,3317.373,3.24,49,3003.39,0.02
v1,3317.963,2.96,49,3173.69,0.02
v1,3318.551,3.24,46,2992.67,0.02
v1,3319.141,2.7,49,3170.35,0.02
v1,3319.73,2.9,49,3171.89,0.02
v1,3320.319,2.66,49,2820.68,0.02
v1,3320.908,2.66,49,2830.34,0.02
v1,3321.498,2.5,49,2993.36,0.02
v1,3322.086,2.94,49,3162.77,0.02
v1,3322.675,2.36,49,2640.11,0.02
v1,3323.261,2.5,49,2980.59,0.02
v1,3323.848,2.68,49,3158.74,0.02
v1,3324.434,3.32,49,3171.91,0.02
v1,3325.024,3.84,49,3186.4,0.02
v1,3325.613,3.5,49,3183.47,0.02
v1,3326.2,3.64,49,3186.47,0.02
v1,3326.792,3.22,49,2838.23,0.02
v1,3327.381,3.5,49,3175.32,0.02
v1,3327.97,2.72,49,2993.2,0.02
v1,3328.558,3.16,49,3168.76,0.02
v1,3329.145,2.6,49,3177.88,0.02
v1,3329.733,2.68,49,3177.34,0.02
v1,3330.321,2.66,49,2479.17,0.02
v1,3330.909,2.88,49,3166.84,0.02
v1,3331.498,2.86,49,3163.79,0.02
v1,3332.085,2.52,49,3169.06,0.02
v1,3332.675,2.82,49,3170.15,0.02
v1,3333.264,2.68,49,3169.42,0.02
v1,3333.854,2.84,49,2994.36,0.02
v1,3334.441,2.62,48,2814.28,0.02
v1,3335.03,2.6,49,3000.39,0.02
v1,3335.618,2.52,49,2978.41,0.02
v1,3336.207,2.84,49,2981.44,0.02
v1,3336.794,2.6,49,3151.31,0.02
v1,3337.383,2.56,49,2975.18,0.02
v1,3337.972,2.46,49,2981.74,0.02
v1,3338.56,2.54,49,3151.48,0.02
v1,3339.148,2.44,49,2976.13,0.02
v1,3339.738,2.8,49,3143.49,0.02
v1,3340.327,2.36,49,3154.29,0.02
v1,3340.914,2.28,49,2805.1,0.02
v1,3341.502,2.7,49,3149.83,0.02
v1,3342.092,2.48,46,2810.17,0.02
v1,3342.68,2.5,49,3151.45,0.02
v1,3343.269,3.26,49,3163.43,0.02
v1,3343.861,2.74,49,2641.72,0.02
v1,3344.448,3.16,49,2812.92,0.02
v1,3345.036,3.62,49,3150.12,0.02
v1,3345.624,3.48,49,3158.35,0.02
v1,3346.214,2.92,49,2976.24,0.02
v1,3346.804,2.7,49,2979.97,0.02
v1,3347.393,2.6,49,2982.42,0.02
v1,3347.982,2.98,49,3154.4,0.02
v1,3348.571,2.76,49,3152.78,0.02
v1,3349.16,2.66,49,3159.59,0.02
v1,3349.747,2.84,49,3156.14,0.02
